C3,C4,O1,O2,F3,F4,F7,F8,Fz,Fp1,Fp2,P3,P4,Pz,T7,T8,P7,P8,Cpz
-5.584145355896908e-06,-6.717589258187218e-07,1.377028638671618e-06,3.999957925771014e-06,-9.177706942864461e-06,6.519981070596259e-07,-1.2426420653355308e-05,1.6817804862512276e-05,-6.558742597917444e-06,-6.569455010208003e-06,9.56037183641456e-06,-2.708974307097378e-07,3.972177182731684e-06,3.287868821644224e-07,-6.48295917926589e-06,7.279701321749599e-06,-1.9008230083272792e-06,5.9699850680772215e-06,-3.14904127662885e-07
-8.399940270464867e-06,5.9805482806041255e-06,-9.04721218830673e-06,-9.790052217795164e-06,-9.988445526687428e-06,1.314586006628815e-05,-5.026240637562296e-05,6.99909646755259e-05,1.4805179944232805e-06,-5.5743839766364545e-06,2.9647929977727472e-05,-3.7028939914307557e-06,-1.3982912605570164e-06,-4.158713380775225e-06,-2.0426102423698467e-05,1.3645165779507806e-05,-1.0932955319731263e-05,1.7969225609704154e-06,-2.006506377938422e-06
-1.3081674865134119e-05,5.930512770646601e-06,-7.039792095042685e-06,-7.709763849561568e-08,-9.91831780083885e-06,1.9250764353273553e-05,-3.185771947755711e-05,4.0485346062268945e-05,-2.422087618469959e-06,-1.4484635691758285e-05,1.9851250272040488e-05,-5.427792530099396e-06,2.313289087396697e-06,1.8794665948007605e-06,-1.3573296428148751e-05,1.1380439104868856e-05,-5.687889256478229e-06,4.9070254135585856e-06,-2.4277914860704186e-06
-4.62161551695317e-06,1.1753058970498387e-06,1.2053300736170058e-05,5.349280399968848e-06,-1.1534078424801919e-05,6.620823569392087e-06,-3.881901011482114e-05,2.344834319956135e-05,-5.481855509970046e-06,-1.6393616533605382e-05,7.1666781877866015e-06,2.990679604408797e-06,5.796303412353154e-06,2.448720238135138e-06,-1.0731945621955674e-05,8.4741609498451e-06,4.599575277097756e-06,7.436261512339115e-06,2.2689391698804684e-08
-2.566912371548824e-06,1.6876383597264066e-06,-3.8297639548545703e-07,-4.14530404668767e-07,-3.7614640859828796e-06,4.402795639180113e-06,-1.2550561223179102e-05,9.590547051629983e-06,8.042188710533082e-07,1.8280712765772478e-06,7.437319254677277e-06,-1.7483034753240645e-06,-4.922862899547908e-07,-2.5529038794047665e-07,-6.128602763055824e-06,3.7479187540157e-06,-2.132097733920091e-06,1.0970393304887693e-06,-1.6252613477263367e-07
-1.176671889879799e-05,1.8610919141792692e-05,-6.458634516093298e-06,5.621783657261403e-06,-2.7907580260944087e-05,3.682829992612824e-05,-9.867834160104394e-05,9.641725409892388e-05,1.9390190288959275e-06,-3.8802396375103854e-05,3.716034370881971e-05,-5.530256657948485e-06,9.520620324110496e-06,-3.5131347431160975e-06,-4.818277739104815e-05,4.088632886123378e-05,-2.2497642930829898e-05,1.8420015351239272e-05,-2.0671010929618205e-06
-1.1751918918889714e-05,4.152842734583828e-06,-2.4065604975476163e-06,6.992945600359235e-06,-1.3202938589529367e-05,1.1226484275539406e-05,-4.407871347211767e-05,3.814581395999994e-05,-3.6231722333468497e-07,-1.5027789004307124e-06,2.7020600100513548e-05,-5.543860879697604e-06,6.475070904343738e-06,4.177044388598006e-06,-1.7308839233010076e-05,9.901320140670578e-06,-7.519185373894288e-06,-5.3397920964926016e-06,9.247821708413539e-07
-4.851364110436407e-07,8.255448733507365e-06,7.594535418320447e-07,8.817399702820694e-06,-1.4548111721524037e-05,1.3717947922486928e-05,-4.8579656137803795e-05,3.277768882981036e-05,-1.4754987205378711e-06,-2.1802140508953016e-05,1.110404082282912e-05,4.157798230153276e-06,7.97126631368883e-06,8.23193454380089e-06,-1.73620847760958e-05,9.380500273437065e-06,-1.0541862138779834e-07,-5.277584250507061e-06,4.462151537154568e-06
-7.444405582646141e-06,1.3663829349752632e-05,-7.933265806059353e-06,-2.3646857698622625e-06,-1.8383325141257956e-05,2.7514751309354324e-05,-7.28637860447634e-05,7.296866533579305e-05,9.93412243133207e-06,-2.6525012799538672e-05,3.1272522392100655e-05,-8.268853207482607e-06,-4.60886758446577e-06,-3.0252018632381805e-06,-3.1353878512163647e-05,2.867101375159109e-05,-1.1745792562578572e-05,1.002094302293699e-05,4.712269401352387e-07
-6.257846507651266e-07,3.457822913333075e-06,1.3588942238129675e-06,-1.3481958376360126e-06,-2.055491393093689e-06,7.3269098948003375e-06,-1.843418243652195e-05,1.4329865734907798e-05,1.4232943499337125e-06,-9.195453117172292e-06,7.533687494287733e-06,1.812491063901689e-07,-8.817894467938459e-07,-1.9480816035866155e-06,-5.2753707677766215e-06,4.615631723936531e-06,5.876772775081918e-07,-8.108271458695526e-07,-2.398538754277979e-07
-3.931777314392093e-06,-1.1656222795863869e-06,4.501296643866226e-06,8.2228216342628e-06,-9.054992915480398e-06,-3.606476582262985e-06,-1.4871218354528537e-05,1.0723419563873904e-05,-7.580031024190248e-06,-8.994230356051958e-06,-1.8291757442057133e-08,3.950174573219556e-06,5.661926479660906e-06,4.1310983078801655e-06,-2.2110016288934276e-06,4.453197675502452e-06,1.2585019248945173e-06,6.431917881855043e-06,2.0992864619984175e-06
-3.898780960298609e-07,5.189550051909464e-06,1.0104493867402198e-05,6.812209903728217e-06,-9.427366421732586e-06,4.1825306880127755e-06,-3.270839624747168e-05,9.532529020361835e-06,-8.347747098014224e-07,-1.8797013311200317e-05,-2.8009253583149984e-07,3.7934555621177424e-06,5.5918631005624775e-06,6.453171408793423e-06,-1.1552777323231567e-05,7.622675184393302e-06,-4.959360921930056e-07,9.344663340016268e-06,5.85909405970142e-06
-3.896994257956976e-06,1.4073334568820428e-06,2.710358330659801e-06,3.724660928128287e-06,-7.812405556251178e-06,6.339729225146584e-06,-2.0972090169379953e-05,2.1873865080124233e-05,-2.8819576982641593e-06,-1.3364123788051074e-05,8.670911483932287e-06,-9.264540139497512e-07,1.0810817911988124e-06,-2.45941578214115e-07,-6.84413998897071e-06,7.969189482537331e-06,-5.662595867761411e-07,3.3292452030764252e-06,4.0398907685812446e-07
-9.975969760489534e-06,3.852243935398292e-06,6.789084181946237e-06,9.829634109337348e-06,-2.1532413938984973e-05,7.479296527890256e-06,-4.897708276985213e-05,5.483753375301603e-05,-9.630914064473473e-06,-3.791991184698418e-05,5.009361416341562e-06,-4.403007096698275e-07,8.098474609141704e-06,2.548700649640523e-06,-1.0977061947414768e-05,2.503454015823081e-05,1.5421107235624731e-06,1.5571576113870833e-05,-1.1388997336325701e-06
-5.807594789075665e-06,-1.1710055787261808e-06,-5.225066615821561e-06,-1.1731408449122682e-06,-5.226012035564054e-06,1.0264900993206538e-05,-1.9560669898055494e-05,3.656547050923109e-05,3.013369678228628e-06,-1.4622037269873545e-07,2.0435727492440492e-05,-5.789263923361432e-06,-3.895669351550168e-06,-5.174989837541943e-06,-1.2150065231253393e-05,7.1259082687902264e-06,-6.126922926341649e-06,-1.151893229689449e-06,-4.806868219020544e-06
-2.7860810405400116e-06,6.774292558020534e-07,-7.06621858626022e-06,-7.489917834391235e-06,4.891089702141471e-07,1.077973865903914e-05,-1.1166042895638384e-05,2.4718068743823096e-05,5.228266218182398e-06,3.5238290365668945e-06,2.1853720681974664e-05,-8.670650458952878e-06,-3.581203600333538e-06,-1.4613619896408636e-06,-1.4008686775923707e-05,5.006929313822184e-06,-9.131746992352419e-06,-2.381357916192428e-06,-4.533827222985565e-06
-2.5533438929414842e-05,-6.56335487292381e-06,-2.762365647868137e-05,-2.1522661882045213e-05,-1.1693504347931594e-05,3.197002297383733e-05,-4.4339289161143824e-05,9.082995893550105e-05,8.442839316558093e-06,6.426501204259694e-05,0.00012047428203487698,-2.319251416338375e-05,-1.687324038357474e-05,-2.026497850238229e-05,-5.041287840867881e-05,-6.128866516519338e-07,-3.481879616629158e-05,-1.2976659490959719e-05,-1.9554262053134153e-05
2.250794773317466e-05,2.7863795367011335e-05,5.547711668896227e-05,5.1663716021721484e-05,-2.7661008971335832e-05,-1.2811970918846782e-05,-7.325767637667013e-05,-2.7171183319296688e-05,-1.909938691824209e-05,-0.00018053686653729528,-0.0001671515219641151,4.1354327549925074e-05,4.393511335365474e-05,3.997998555860249e-05,3.888538776664063e-05,4.735621769214049e-05,5.1306100885994965e-05,5.394762956711929e-05,3.3412276934541296e-05
-6.369489710777998e-06,1.1402999689380522e-05,7.712653314229101e-06,1.0667212336556986e-05,-2.7081890948466025e-05,1.9107963453279808e-05,-8.288694510838468e-05,7.910025306046009e-05,-3.5760749597102404e-06,-5.892521585337818e-05,1.2144766515120864e-05,2.429296728223562e-07,7.150837973313173e-06,4.488612830755301e-06,-2.243987182737328e-05,2.921440318459645e-05,-3.9850056055001915e-07,1.731804513838142e-05,3.127301170025021e-06
-2.591426914477779e-05,1.4970671145420056e-05,5.117562977829948e-07,1.4065195500734262e-05,-5.100272574054543e-05,4.746044578496367e-05,-0.0001540016928629484,0.00015361088662757538,-7.71390477893874e-06,-6.190437488839962e-05,6.072527321521193e-05,-7.034041118458845e-06,1.2128731214033905e-05,-6.242171366466209e-07,-4.893080404144712e-05,4.8043201331893215e-05,-1.0719086276367307e-05,1.8392280253465287e-05,-2.0633251551771536e-06
-2.0672494429163635e-05,1.119881608246942e-05,-6.78041124047013e-06,-8.281494956463575e-07,-2.9658897801709827e-05,3.337490306876134e-05,-9.458983549848199e-05,0.00011103038559667766,-2.1096111595397815e-06,-2.8317333999439143e-05,5.299667100189254e-05,-1.0114005362993339e-05,2.8239965104148723e-06,-3.607962753449101e-06,-4.07340321544325e-05,3.332316646265099e-05,-1.5805044768057996e-05,1.2634482118301094e-05,-4.164639449300012e-06
1.7156280591734685e-06,1.1046669442293933e-05,5.391364311435609e-06,1.2035684903821675e-05,-1.426321341568837e-05,5.392276761995163e-06,-2.9751523015875136e-05,2.1949851088720607e-05,-1.3034695030000876e-06,-5.811443588754628e-05,-2.8764329726982396e-05,3.0562723623006605e-06,1.033254511639825e-05,9.685287295724265e-06,-1.938297032211267e-06,2.5800677576626185e-05,2.274316557304701e-06,1.5409856132464483e-05,1.0044842383649666e-05
-1.2561148878376116e-05,-3.119706889265217e-06,-1.4123958408163162e-05,-1.484281528973952e-05,-9.900426448439248e-06,2.800055153784342e-05,-3.508248846628703e-05,7.71434579291963e-05,6.936387535461108e-06,2.4074222892522812e-05,6.616392238356639e-05,-1.638372140178035e-05,-1.3052376743871719e-05,-1.6378212876588805e-05,-2.10462403629208e-05,1.163532942882739e-06,-1.5072236919877469e-05,-1.775825148797594e-05,-1.4160501450533047e-05
-5.281765879772138e-06,1.0101359748659888e-06,1.4597414065065095e-05,1.3769426004728302e-05,-1.387299198540859e-05,8.424071893387008e-07,-3.379928512003971e-05,1.7116257367888466e-05,-8.925818747229641e-06,-2.1289416508807335e-05,4.795114364242181e-06,6.3166053223540075e-06,6.036071681592148e-06,5.255834309991769e-06,-1.0727964763646014e-05,6.728435892000562e-06,2.382191269134637e-06,1.4000103874423075e-05,1.0472438134456752e-06
2.9365783120738342e-06,6.24967151452438e-06,6.596729917873745e-06,4.978333606686647e-06,-5.985214102111058e-06,3.3192541195603553e-06,-2.1528546881199873e-05,3.612203727243468e-07,9.68287682923119e-07,-2.4186081191146513e-05,-9.232730917574372e-06,7.563291205769929e-06,5.585189683188219e-06,6.250719820855011e-06,6.356385711114854e-07,3.323881287542463e-06,4.62813568447018e-06,2.9368554805841995e-06,4.598786631504481e-06
-9.099856470129453e-06,6.4566352193651255e-06,5.685801625077147e-07,4.0275499486597255e-06,-2.0421468434506096e-05,6.191800821397919e-06,-6.608025717014243e-05,6.315040627669077e-05,-2.459643823726765e-06,-1.6051818874984747e-05,3.793129599216627e-05,-4.69316830731259e-06,1.8589279306979734e-06,-2.400276258640588e-06,-2.3830124519008677e-05,2.038575826190936e-05,-6.401691734936321e-06,1.0021323873843357e-05,8.460260687570553e-07
-1.660963357608125e-05,3.1237777875503525e-07,-2.6620157314027892e-06,-1.5598334357491694e-05,-2.219067619080306e-05,3.205738448741613e-05,-7.024847680980884e-05,9.44096309467568e-05,1.4218897774753714e-06,8.55016605783021e-06,8.217000686272513e-05,-1.151894230133621e-05,-1.1539434353835532e-05,-1.6142448203027016e-05,-3.445635820753523e-05,1.2792682809958933e-05,-1.4321686421681079e-05,-3.612525517837639e-06,-1.2813603319727918e-05
-4.689382080869109e-06,1.272197050639079e-05,-1.7292109077970963e-06,8.985062322608428e-06,-1.8823586287908256e-05,1.9587797396525275e-05,-6.114026871273381e-05,4.740263466374017e-05,4.527654283492666e-06,-2.6603665730817738e-05,1.9838207663269714e-05,-1.6334179235855117e-06,5.1235933824500535e-06,3.936803750548279e-06,-2.627205594762927e-05,1.8752912637864938e-05,-1.186888857773738e-05,4.929683724341771e-06,6.954154287086567e-06
-1.393261209159391e-05,1.8286491467733867e-06,-1.034364595398074e-05,-4.468355655262712e-06,-4.749197614728473e-06,2.5236725377908442e-05,-4.0648361391504295e-05,5.7237708460888825e-05,1.3933904540408548e-05,8.300912668346427e-06,4.6269040467450395e-05,-1.914218137244461e-05,-6.412062361960125e-06,-1.1645177607988444e-05,-2.970643254229799e-05,1.9940908259741263e-05,-2.2127415377326543e-05,9.546056389808655e-09,-9.581958693161141e-06
-1.1392633041396039e-05,5.643769327434711e-06,-1.1501615517772734e-06,7.855135891077225e-06,-1.8058673560972238e-05,2.1279936390783405e-05,-4.4458995944296475e-05,5.172515011508949e-05,-3.6112896850681864e-06,-1.319738976235385e-05,2.6854790348807e-05,-4.7656976676080376e-07,4.759875764648314e-06,9.215239060722524e-08,-1.9300932763144374e-05,1.5506621821259614e-05,-8.7823909780127e-06,-1.1947046004934236e-05,-1.3413448414212326e-06
-6.789509598092991e-06,1.9634944976587576e-05,-1.5843660037262453e-06,7.140850584619329e-06,-2.6048829568026122e-05,3.435249163885601e-05,-9.551067159918603e-05,7.630807886016555e-05,2.708968622755492e-07,-4.934434764436446e-05,1.757861809892347e-05,-2.463115379214287e-06,1.2487009144024341e-05,9.359919204143807e-06,-3.861620416500955e-05,3.155021204293007e-05,-1.3447326637106016e-05,1.737892125674989e-05,7.742428351775743e-06
-1.832822408687207e-05,2.6927464205073193e-05,1.607867488928605e-05,1.3948801097285468e-05,-5.679078276443761e-05,4.065460780111607e-05,-0.0001751454037730582,0.00014698036466143094,-6.691880344078527e-06,-0.00010096968617290258,2.6039549993583933e-05,-2.8764770831912756e-06,2.2228482066566357e-05,1.1589092764552333e-05,-3.786639899772126e-05,5.8578592870617285e-05,-2.549224518588744e-06,3.2802500754769426e-05,5.389952917767005e-06
-2.509047590137925e-06,5.863501684189032e-06,1.3878746131013031e-05,1.763376394592342e-05,-1.576461318109068e-05,-3.353869942657184e-06,-2.4623410354251973e-05,3.7614518078044057e-06,-8.273103958345018e-06,-3.742787451344043e-05,-3.046497658942826e-05,7.99513554738951e-06,1.3108695725350117e-05,9.074448826140724e-06,4.172288754489273e-06,1.5272386008291505e-05,9.497999599261675e-06,1.6182490526261972e-05,5.97599137108773e-06
-3.3818489782788674e-05,7.935942903714022e-06,-4.200692092126701e-05,-3.5656951695273165e-05,-2.2713616090186406e-05,6.642451319294196e-05,-0.00010240233041258762,0.00018152335405829945,2.20705278479727e-05,4.0778440961730666e-05,0.0001664608316787053,-3.8337709611369064e-05,-2.16425914913998e-05,-3.2566561458224896e-05,-7.683630906285543e-05,2.0198452830300084e-05,-5.2593054533645045e-05,-2.2417363197746454e-05,-2.4400169195359922e-05
5.0578782975208014e-06,8.68403003551066e-06,3.0875407901476137e-06,4.732599336421117e-06,-5.825990228913724e-06,7.759517757222056e-06,-2.8924325306434184e-05,2.32510210480541e-05,3.404284143471159e-06,-3.411464422242716e-05,-1.3315810065250844e-05,2.3640859581064433e-06,5.3623192570739775e-06,5.359848728403449e-06,-6.136237061582506e-06,8.685106877237558e-06,-7.954004104249179e-07,5.663794240717834e-06,5.700368092220742e-06
-1.3219050742918625e-06,7.581113777632709e-06,9.589807632437441e-07,1.6155081539181992e-06,-7.635977453901432e-06,1.2046479241689667e-05,-3.097821900155395e-05,3.0912931833881885e-05,4.568723397824215e-06,-2.321997999388259e-05,7.420516340062022e-06,-2.5755143724381924e-06,1.393678758176975e-06,-1.2939635780639946e-06,-8.675528079038486e-06,9.559317732055206e-06,-2.431215762044303e-06,1.0875301086343825e-06,9.87522980722133e-07
-1.4073146417103999e-06,1.6863764358276967e-06,2.5798713068070356e-06,3.694381121022161e-06,-8.667493148095673e-06,5.2484028856270015e-06,-2.6457496176135464e-05,2.3009386040939717e-05,-2.5670146897027735e-06,-1.1271268704149406e-05,1.0181182915403042e-05,3.873694367939606e-06,3.396415422685095e-06,2.5184941705447272e-06,-1.0582398545011529e-05,3.601593562052585e-06,-3.3880835417221533e-06,2.1976011339575052e-06,2.3536692879133625e-06
-4.508751771936659e-06,1.3291353297972819e-06,1.693012109171832e-06,4.5903211685072165e-06,-1.4354054883369827e-05,8.14586746855639e-06,-3.1071682315086946e-05,2.8223072149557993e-05,-5.231319278209412e-06,-1.7048798326868564e-05,1.2136143595853355e-05,-1.308249011344742e-06,2.9536840884247795e-07,-6.139362085377797e-07,-5.822143975819927e-06,1.2531386346381623e-05,-2.709437012526905e-07,1.1531742956094604e-05,-2.4616861082904506e-07
-1.9129511201754212e-06,3.773569332565785e-06,6.66061907850235e-07,3.9079350244719535e-07,-5.2648165365098976e-06,1.3966200640425086e-08,-1.0076975740958005e-05,7.399405149044469e-06,-2.6961970434058458e-08,-6.044004749128362e-06,4.259492925484665e-06,1.7411493899999186e-06,2.9481465162461973e-06,2.6170989713136805e-06,-4.22681296186056e-06,1.3776098057860509e-06,-3.121149347862229e-07,4.291546247259248e-07,2.2481893324766133e-06
-6.742854360197725e-06,-1.2101977517886553e-06,-1.5141729932111048e-06,5.108547725285462e-06,-9.689511500710069e-06,2.6260418053425383e-06,-1.6788542779977433e-05,2.12044469662942e-05,-9.426457836525515e-06,-1.1652134162432048e-05,2.9601606001961045e-06,-3.0243953688113834e-06,2.3376101125904825e-06,-5.7886563809006475e-06,3.2263069442706183e-06,1.2961078482476296e-05,6.823372189046495e-06,1.46754932757176e-05,-6.086137091187993e-06
3.4219365829812887e-06,6.047303259038017e-06,-5.868059815838933e-06,-4.835196705244016e-06,1.126247298088856e-06,1.0620817192830145e-05,-1.261028273802367e-05,9.960517672880087e-06,4.451721906661987e-06,-2.4153177946573123e-06,8.98152393347118e-06,-5.7999138221020985e-06,-2.554566549406445e-06,1.4390702745004091e-06,-4.457037562133337e-06,5.064221113570966e-07,-5.8804731679629185e-06,-5.217086709308205e-06,3.0823739507468417e-06
-9.28897759422398e-06,1.606300486400869e-05,1.0416520126454998e-05,1.6244881408056244e-05,-3.2217250009125564e-05,1.7339982150588185e-05,-0.00010162914145439572,7.809119415469468e-05,-5.471986543881258e-06,-7.182786066550761e-05,1.8952832760987803e-06,1.9658755263662897e-06,1.832906127674505e-05,1.0270085113006644e-05,-2.240769663330866e-05,3.653596525055036e-05,-5.886340659344569e-08,2.788178926493856e-05,7.868135185162828e-06
-1.0220128274340823e-05,7.599286732329347e-06,1.5702846667409176e-05,1.660147131588019e-05,-3.305563677713508e-05,1.1633509529929142e-05,-9.825778397498652e-05,6.487323116743937e-05,-1.0750698265837855e-05,-6.8132889282424e-05,-3.553072588147188e-06,8.325738690473372e-06,1.3937594303570222e-05,1.0739070148702012e-05,-1.4748350167792523e-06,3.0946199331083335e-05,1.5873446045588935e-05,2.619985252749757e-05,3.0127976060612127e-06
