,freqs,psd_p03,psd_p05,psd_p09,psd_p14,psd_p16,psd_p18,psd_p20,psd_p21,psd_p22,psd_p30,psd_pthal101,psd_pthal103,psd_pthal104,psd_pthal106
81,0.3203125,0.07492236111501104,0.02028461627422231,0.026789738713577687,0.029561434836814986,0.0828227796847094,0.025838118944829083,0.001680933772961219,0.17798856451942574,0.08096406179487399,0.01777098402273894,0.021025776558760263,0.036886144864069687,0.03846504363393387,0.01159953214497284
82,0.32421875,0.06843398976212385,0.013191857412489355,0.03315403828966092,0.04357117644023251,0.0827256288668779,0.0662518501026047,0.0018138151512866742,0.12503925431797117,0.06711766539174029,0.048193173474712865,0.011081177628918531,0.04340153966485428,0.030468511827675498,0.014159157825981122
83,0.328125,0.08164907879516728,0.009308826815066607,0.036430124772095125,0.03303950912101721,0.07562483031093026,0.0961550932156586,0.0018179661289898252,0.1415280704773071,0.07023689392976876,0.05229632559943572,0.007842377138765561,0.05545130809009067,0.030585014832716237,0.023487583925583033
84,0.33203125,0.06120235591557751,0.013711691594946765,0.02356481924279532,0.03700932503670615,0.08131847623334744,0.07511588632385544,0.0016837659174424847,0.12574567044137885,0.06540495127511015,0.031555813180456374,0.026280443810881782,0.046745716028229155,0.03925875417546925,0.021487931885413546
85,0.3359375,0.047119697036192246,0.016371574626266993,0.021840630100447074,0.03115312910841019,0.09346402120059506,0.018536339613878225,0.0017222525326221776,0.10233857804214093,0.07250621704435528,0.027060933719315887,0.029209447472092552,0.028548176596506315,0.028084975372506312,0.014979359230526176
86,0.33984375,0.08415354615634381,0.020325324306792573,0.024866974094719267,0.02581197037901825,0.08988347679626664,0.05463307896193174,0.0018442249197082167,0.24321298141855702,0.10357159753913675,0.025171650923196676,0.01568919713668538,0.035507759717451924,0.03306165709375693,0.017788899949600357
87,0.34375,0.06846292199122157,0.022474889016624682,0.023776113682867663,0.028819447033958407,0.07941000274668798,0.07737569746012343,0.0017669856906275489,0.23667808319311273,0.09596715491566993,0.04220350323600702,0.010981573645404367,0.05370732541143512,0.028673112977829728,0.02943833678064504
88,0.34765625,0.0664375180073939,0.011909283196569998,0.02720616428251064,0.021896214871712845,0.08520743364873233,0.037473371775232044,0.0016695534645900971,0.26760256252235937,0.06125865030657885,0.05248171039274161,0.013822668946239486,0.030620349768839795,0.026651807116199314,0.01860396765214454
89,0.3515625,0.10472837027543333,0.016391640682591573,0.03440324670749379,0.02817601172575516,0.09606448916229203,0.013378903919524093,0.0017777484987291545,0.19217729927718774,0.07707733458887618,0.04613527461402447,0.019250002402698852,0.04005101167121216,0.029565492365566992,0.013446890671692463
90,0.35546875,0.12352735164587295,0.023642738129591234,0.03222119844575827,0.03529864216496488,0.10948607525313411,0.030887929421058676,0.001840805400284058,0.14743211421323205,0.08879558059407112,0.04961087098643259,0.011499471260755258,0.03192233707436975,0.03422579887570423,0.016202947544725583
91,0.359375,0.09103438483079104,0.024094238156173873,0.032834166340995743,0.03485443507408461,0.09571866115195782,0.06689852280317518,0.0017125761615342046,0.1755352547514431,0.08176125614196526,0.030968864839217358,0.005301590059121899,0.040360053890996825,0.03358099047679244,0.011741480511329136
92,0.36328125,0.07274475431345691,0.03075401138717303,0.03717456177853762,0.026521595122813733,0.09011854861391776,0.06310817730451249,0.0016902597775571332,0.09805399476490617,0.07815054345855209,0.0326321582847414,0.010367709944302065,0.029187745985532854,0.023017984314576204,0.026165830134596606
93,0.3671875,0.07946621402116287,0.030145403239876738,0.03206935112531915,0.02673028302737989,0.07293931765059908,0.05001989200728546,0.001825579294956032,0.13400615569463686,0.06228853945112151,0.028720175723247903,0.006404904774503495,0.03085007454881804,0.0323590463011547,0.02968715330433458
94,0.37109375,0.10732874877569683,0.02882841851850822,0.027681916268799858,0.022524322001687327,0.084408125167799,0.041271624247979005,0.0018049024643514574,0.14718162364262843,0.06992311076651682,0.024464811895394636,0.004303612483845315,0.026611180010584826,0.042296348798934374,0.014993217009249457
95,0.375,0.07131038360598252,0.023849943954800435,0.023373905135551255,0.02025830787405101,0.0594286349446361,0.05127089203648783,0.0016761523127923016,0.13948834696268875,0.06989850765489736,0.017302558057070778,0.005850651657255844,0.030378631762615682,0.031922161503774665,0.010668329373068108
96,0.37890625,0.08739178598555224,0.025512018264264975,0.023059557422656883,0.025007551532326346,0.06847526810756245,0.04801722365489505,0.0017377351634581585,0.07501551262116125,0.07337894875958217,0.01870216221395789,0.0074730795881668265,0.037455084781973624,0.02534982523479631,0.014161105127638577
97,0.3828125,0.09010847771196466,0.0350960875224803,0.027016133474087822,0.035093626352919134,0.06410593482584857,0.03123881047544095,0.0018469194403813445,0.09204788356477642,0.06135264300069849,0.02472319963202105,0.014157329799240514,0.035671509961223105,0.03808150183296075,0.012118799536532263
98,0.38671875,0.08644153592238867,0.034293444176489364,0.024177636600587686,0.03424496081765033,0.07985076829809927,0.06294666674065115,0.0017506469666889524,0.12092131024365393,0.058766853928858234,0.03804243977653822,0.029368720815490374,0.043937632183974645,0.028651297538021137,0.014413309412220613
99,0.390625,0.0755044025987974,0.03233390890472158,0.02523147118657665,0.025143345569530608,0.0912970240333622,0.04046829991161062,0.001672050022615629,0.11524047342806694,0.07493397398318745,0.04398860869963124,0.04123868570375361,0.04459988186974009,0.04357391310854501,0.019665449912137922
100,0.39453125,0.06337016640095676,0.02322303787109457,0.027093218429252008,0.034426746473968824,0.08954867425419569,0.024985357404357592,0.0017932940255224285,0.18157058411217952,0.07402580470269665,0.025910694013239123,0.015316042185529701,0.042879507027315675,0.048038869247216995,0.014126688144975497
